style,pattern_name,time_step,kick,snare,hihat,tom1,tom2
funk,funk,5,0,0,0,1,0
funk,funk,6,0,0,0,1,0
funk,funk,7,0,0,0,1,0
funk,funk,8,0,0,0,1,0
funk,funk,9,0,0,0,1,0
funk,funk,10,0,0,0,1,0
funk,funk,11,0,0,0,0,1
funk,funk,12,0,0,0,0,1
funk,funk,13,0,0,0,0,1
funk,funk,14,0,0,0,0,1
funk,funk,15,0,0,0,0,1
funk,funk_2,0,1,0,1,0,0
funk,funk_2,1,0,0,1,0,0
funk,funk_2,2,0,0,0,0,0
funk,funk_2,3,0,0,1,0,0
funk,funk_2,4,0,1,0,0,0
funk,funk_2,5,0,0,1,0,0
funk,funk_2,6,0,0,0,0,0
funk,funk_2,7,0,1,1,0,0
funk,funk_2,8,0,0,0,0,0
funk,funk_2,9,1,0,1,0,0
funk,funk_2,10,1,0,0,0,0
funk,funk_2,11,0,1,1,0,0
funk,funk_2,12,0,0,0,0,0
funk,funk_2,13,1,0,1,0,0
funk,funk_2,14,0,1,0,0,0
funk,funk_2,15,0,0,0,0,0
funk,funk_3,0,1,0,0,0,0
funk,funk_3,1,0,0,0,0,0
funk,funk_3,2,0,0,1,0,0
funk,funk_3,3,1,0,0,0,0
funk,funk_3,4,0,1,0,0,0
funk,funk_3,5,0,0,0,0,0
funk,funk_3,6,0,0,1,0,0
funk,funk_3,7,1,0,0,0,0
funk,funk_3,8,0,0,1,0,0
funk,funk_3,9,1,0,0,0,0
funk,funk_3,10,1,0,0,0,0
funk,funk_3,11,0,0,0,0,0
funk,funk_3,12,0,1,1,0,0
funk,funk_3,13,0,0,0,0,0
funk,funk_3,14,0,1,0,0,0
funk,funk_3,15,0,1,0,0,0
funk,funk_4,0,0,0,0,0,0
funk,funk_4,1,0,0,0,0,0
funk,funk_4,2,0,0,0,0,0
funk,funk_4,3,0,0,0,0,0
funk,funk_4,4,0,0,0,0,0
funk,funk_4,5,0,0,0,0,0
funk,funk_4,6,0,0,0,0,0
funk,funk_4,7,1,0,0,0,0
funk,funk_4,8,0,0,0,1,1
funk,funk_4,9,1,0,0,0,0
funk,funk_4,10,0,0,0,1,1
funk,funk_4,11,0,0,0,0,0
funk,funk_4,12,0,1,0,0,0
funk,funk_4,13,0,1,0,0,0
funk,funk_4,14,0,1,0,0,0
funk,funk_4,15,0,1,0,0,0
funk,funk_5,0,0,0,0,0,1
funk,funk_5,1,0,0,0,0,1
funk,funk_5,2,0,0,0,1,0
funk,funk_5,3,0,0,0,1,0
funk,funk_5,4,0,0,0,1,0
funk,funk_5,5,0,0,0,1,0
funk,funk_5,6,0,0,0,0,1
funk,funk_5,7,0,0,0,1,0
funk,funk_5,8,0,0,0,1,0
funk,funk_5,9,0,0,0,0,0
funk,funk_5,10,0,0,0,1,0
funk,funk_5,11,0,0,0,0,1
funk,funk_5,12,0,0,0,0,1
funk,funk_5,13,0,0,0,0,1
funk,funk_5,14,0,0,0,0,1
funk,funk_5,15,0,0,0,0,0
funk,funk_6,0,1,0,0,0,0
funk,funk_6,1,0,0,0,0,0
funk,funk_6,2,0,0,1,0,0
funk,funk_6,3,1,0,1,0,0
funk,funk_6,4,0,1,1,0,0
funk,funk_6,5,0,0,0,0,0
funk,funk_6,6,0,0,1,0,0
funk,funk_6,7,1,1,0,0,0
funk,funk_6,8,1,1,1,0,0
funk,funk_6,9,0,1,1,0,0
funk,funk_6,10,0,0,1,0,0
funk,funk_6,11,0,1,1,0,0
funk,funk_6,12,0,0,1,0,0
funk,funk_6,13,0,1,1,0,0
funk,funk_6,14,0,0,1,0,0
funk,funk_6,15,0,1,1,0,0
funk,funk_7,0,0,0,0,0,0
funk,funk_7,1,0,0,0,0,0
funk,funk_7,2,0,0,0,0,0
funk,funk_7,3,0,0,0,0,0
funk,funk_7,4,0,0,0,0,0
funk,funk_7,5,0,0,0,0,0
funk,funk_7,6,0,0,0,0,0
funk,funk_7,7,0,0,0,0,0
funk,funk_7,8,0,0,0,0,0
funk,funk_7,9,0,0,0,0,0
funk,funk_7,10,0,0,0,0,0
funk,funk_7,11,0,0,1,0,0
funk,funk_7,12,0,0,0,0,0
funk,funk_7,13,0,0,0,0,0
funk,funk_7,14,0,1,0,0,0
funk,funk_7,15,0,1,0,0,0
funk,funk_8,0,0,0,0,0,0
funk,funk_8,1,0,0,0,0,0
funk,funk_8,2,0,0,0,0,0
funk,funk_8,3,0,0,0,0,0
funk,funk_8,4,0,0,0,0,0
funk,funk_8,5,0,0,0,0,0
funk,funk_8,6,0,0,0,0,0
funk,funk_8,7,0,0,0,0,0
funk,funk_8,8,0,0,0,0,0
funk,funk_8,9,0,0,0,0,0
funk,funk_8,10,0,0,0,0,0
funk,funk_8,11,0,0,0,0,0
funk,funk_8,12,0,0,1,0,0
funk,funk_8,13,0,1,0,0,0
funk,funk_8,14,0,1,0,0,0
funk,funk_8,15,0,1,0,0,0
funk,funk_9,0,1,0,0,0,0
funk,funk_9,1,0,0,0,0,0
funk,funk_9,2,0,0,0,0,0
funk,funk_9,3,0,0,0,0,0
funk,funk_9,4,0,1,0,0,0
funk,funk_9,5,0,0,0,0,0
funk,funk_9,6,0,0,0,0,0
funk,funk_9,7,0,1,1,0,0
funk,funk_9,8,0,0,0,0,0
funk,funk_9,9,0,1,0,0,0
funk,funk_9,10,1,0,0,0,0
funk,funk_9,11,0,1,0,0,0
funk,funk_9,12,0,0,1,0,0
funk,funk_9,13,0,0,0,0,0
funk,funk_9,14,0,1,0,0,0
funk,funk_9,15,0,1,0,0,0
funk,funk_10,0,1,0,0,0,0
funk,funk_10,1,0,0,0,0,0
funk,funk_10,2,0,1,0,0,0
funk,funk_10,3,0,0,0,0,0
funk,funk_10,4,0,1,0,0,0
funk,funk_10,5,0,0,0,0,0
funk,funk_10,6,0,0,0,0,0
funk,funk_10,7,0,0,0,0,0
funk,funk_10,8,1,1,0,0,0
funk,funk_10,9,1,0,0,0,0
funk,funk_10,10,1,1,0,0,0
funk,funk_10,11,0,0,0,0,0
funk,funk_10,12,0,1,0,0,0
funk,funk_10,13,0,0,0,0,0
funk,funk_10,14,0,0,0,0,0
funk,funk_10,15,0,0,0,0,0
funk,funk_11,0,1,0,0,0,0
funk,funk_11,1,0,1,0,0,0
funk,funk_11,2,1,0,0,0,0
funk,funk_11,3,0,0,0,0,0
funk,funk_11,4,0,1,1,0,0
funk,funk_11,5,0,1,0,0,0
funk,funk_11,6,0,0,1,0,0
funk,funk_11,7,0,1,0,0,0
funk,funk_11,8,0,0,1,0,0
funk,funk_11,9,0,1,0,0,0
funk,funk_11,10,1,0,0,0,0
funk,funk_11,11,0,0,0,0,0
funk,funk_11,12,0,1,1,0,0
funk,funk_11,13,0,1,0,0,0
funk,funk_11,14,0,0,0,0,0
funk,funk_11,15,0,1,1,0,0
funk,funk_12,0,0,0,0,0,0
funk,funk_12,1,0,0,0,0,0
funk,funk_12,2,0,0,0,0,0
funk,funk_12,3,0,0,0,0,0
funk,funk_12,4,0,0,0,0,0
funk,funk_12,5,0,0,0,0,0
funk,funk_12,6,0,0,0,0,0
funk,funk_12,7,0,0,0,0,0
funk,funk_12,8,0,0,0,0,0
funk,funk_12,9,0,0,0,0,0
funk,funk_12,10,0,0,1,0,0
funk,funk_12,11,0,1,0,0,0
funk,funk_12,12,0,1,0,0,0
funk,funk_12,13,0,0,0,0,0
funk,funk_12,14,0,0,1,0,0
funk,funk_12,15,0,1,0,0,0
funk,funk_13,0,1,0,1,0,0
funk,funk_13,1,0,0,0,0,0
funk,funk_13,2,1,0,0,0,0
funk,funk_13,3,1,0,0,0,0
funk,funk_13,4,0,1,1,0,0
funk,funk_13,5,0,0,0,0,0
funk,funk_13,6,0,0,0,0,0
funk,funk_13,7,0,1,0,0,0
funk,funk_13,8,0,0,1,0,0
funk,funk_13,9,0,1,0,0,0
funk,funk_13,10,1,0,0,0,0
funk,funk_13,11,1,0,0,0,0
funk,funk_13,12,0,1,1,0,0
funk,funk_13,13,0,0,0,0,0
funk,funk_13,14,0,0,0,0,0
funk,funk_13,15,0,1,0,0,0
funk,funk_14,0,0,1,1,0,0
funk,funk_14,1,0,1,0,0,0
funk,funk_14,2,0,1,0,0,0
funk,funk_14,3,0,1,0,0,0
funk,funk_14,4,0,1,0,0,0
funk,funk_14,5,0,1,0,0,0
funk,funk_14,6,0,1,0,0,0
funk,funk_14,7,0,1,0,0,0
funk,funk_14,8,0,0,1,1,0
funk,funk_14,9,0,0,1,1,0
funk,funk_14,10,0,0,0,1,0
funk,funk_14,11,1,0,0,0,0
funk,funk_14,12,0,1,0,0,1
funk,funk_14,13,0,0,0,0,0
funk,funk_14,14,0,0,0,0,0
funk,funk_14,15,0,0,0,0,0
funk,funk_15,0,0,0,1,0,0
funk,funk_15,1,0,0,0,1,0
funk,funk_15,2,0,0,0,1,0
funk,funk_15,3,0,1,0,0,0
funk,funk_15,4,0,1,0,0,0
funk,funk_15,5,0,1,0,0,0
funk,funk_15,6,0,1,0,0,0
funk,funk_15,7,0,1,0,0,0
funk,funk_15,8,0,0,0,1,0
funk,funk_15,9,0,1,0,0,0
funk,funk_15,10,0,1,0,0,0
funk,funk_15,11,1,0,0,0,0
funk,funk_15,12,0,0,0,0,1
funk,funk_15,13,0,1,0,0,0
funk,funk_15,14,0,0,0,0,0
funk,funk_15,15,0,0,0,0,0
funk,funk_16,0,1,0,0,0,0
funk,funk_16,1,0,0,0,0,0
funk,funk_16,2,0,0,0,0,0
funk,funk_16,3,0,0,0,0,0
funk,funk_16,4,0,1,0,0,0
funk,funk_16,5,0,1,0,0,0
funk,funk_16,6,0,1,0,0,0
funk,funk_16,7,0,1,0,0,0
funk,funk_16,8,0,0,0,1,0
funk,funk_16,9,0,0,0,1,0
funk,funk_16,10,0,0,0,1,0
funk,funk_16,11,1,0,0,0,0
funk,funk_16,12,0,0,0,0,1
funk,funk_16,13,0,0,0,0,1
funk,funk_16,14,0,0,0,0,1
funk,funk_16,15,0,0,0,0,1
funk,funk_17,0,0,1,0,0,0
funk,funk_17,1,0,1,0,0,0
funk,funk_17,2,0,0,0,1,0
funk,funk_17,3,0,1,0,0,0
funk,funk_17,4,0,1,0,0,0
funk,funk_17,5,0,0,0,1,0
funk,funk_17,6,0,0,0,0,1
funk,funk_17,7,0,0,0,0,1
funk,funk_17,8,0,0,0,0,0
funk,funk_17,9,0,0,0,0,0
funk,funk_17,10,0,0,0,0,0
funk,funk_17,11,0,0,0,0,0
funk,funk_17,12,0,0,0,0,0
funk,funk_17,13,0,0,0,0,0
funk,funk_17,14,0,0,0,0,0
funk,funk_17,15,0,0,0,0,0
funk,funk_18,0,0,0,0,0,0
funk,funk_18,1,0,0,0,0,0
funk,funk_18,2,1,0,0,0,1
funk,funk_18,3,0,0,0,0,0
funk,funk_18,4,0,0,1,0,0
funk,funk_18,5,0,0,0,0,0
funk,funk_18,6,1,0,0,0,1
funk,funk_18,7,0,0,0,0,0
funk,funk_18,8,0,1,0,0,0
funk,funk_18,9,0,1,0,0,0
funk,funk_18,10,0,1,0,0,0
funk,funk_18,11,1,0,0,0,0
funk,funk_18,12,0,1,1,0,0
funk,funk_18,13,1,0,0,0,0
funk,funk_18,14,0,0,0,0,0
funk,funk_18,15,0,0,0,0,0
funk,funk_19,0,0,1,1,0,1
funk,funk_19,1,0,1,0,0,1
funk,funk_19,2,0,1,0,0,1
funk,funk_19,3,0,0,0,0,0
funk,funk_19,4,1,0,0,0,0
funk,funk_19,5,0,0,0,1,1
funk,funk_19,6,0,0,0,1,1
funk,funk_19,7,0,0,0,0,0
funk,funk_19,8,0,0,0,1,1
funk,funk_19,9,1,0,0,0,0
funk,funk_19,10,0,1,0,0,0
funk,funk_19,11,0,0,0,0,0
funk,funk_19,12,0,1,0,0,0
funk,funk_19,13,0,1,0,0,0
funk,funk_19,14,0,0,0,0,0
funk,funk_19,15,0,0,0,0,0
funk,funk_20,0,0,1,0,0,0
funk,funk_20,1,0,0,0,0,0
funk,funk_20,2,0,1,0,0,0
funk,funk_20,3,0,0,0,0,0
funk,funk_20,4,0,1,0,0,0
funk,funk_20,5,0,0,0,0,0
funk,funk_20,6,0,1,0,0,0
funk,funk_20,7,0,0,0,0,0
funk,funk_20,8,0,1,0,0,0
funk,funk_20,9,0,0,0,0,0
funk,funk_20,10,0,1,0,0,0
funk,funk_20,11,0,0,0,0,0
funk,funk_20,12,0,1,1,0,0
funk,funk_20,13,0,1,0,0,0
funk,funk_20,14,0,0,0,0,1
funk,funk_20,15,0,0,0,0,0
funk,funk_21,0,1,0,1,0,0
funk,funk_21,1,0,0,0,0,0
funk,funk_21,2,0,0,1,0,0
funk,funk_21,3,0,0,0,0,0
funk,funk_21,4,0,1,0,0,0
funk,funk_21,5,0,0,0,0,0
funk,funk_21,6,0,0,1,0,0
funk,funk_21,7,0,0,0,0,0
funk,funk_21,8,1,0,0,0,0
funk,funk_21,9,0,0,0,0,0
funk,funk_21,10,0,0,0,0,0
funk,funk_21,11,0,0,0,0,0
funk,funk_21,12,0,1,1,0,0
funk,funk_21,13,0,0,0,0,0
funk,funk_21,14,0,0,1,0,0
funk,funk_21,15,0,0,0,0,0
funk,funk_22,0,1,1,0,0,0
funk,funk_22,1,0,0,1,0,0
funk,funk_22,2,0,0,0,0,0
funk,funk_22,3,1,1,1,0,0
funk,funk_22,4,0,0,0,0,0
funk,funk_22,5,1,0,1,0,0
funk,funk_22,6,0,1,0,0,0
funk,funk_22,7,1,0,1,0,0
funk,funk_22,8,1,0,0,0,0
funk,funk_22,9,0,1,1,0,0
funk,funk_22,10,0,0,0,0,0
funk,funk_22,11,1,0,0,0,0
funk,funk_22,12,0,1,0,0,0
funk,funk_22,13,0,0,0,0,0
funk,funk_22,14,0,0,0,0,0
funk,funk_22,15,0,0,0,0,0
funk,funk_23,0,0,0,0,0,0
funk,funk_23,1,0,0,0,0,0
funk,funk_23,2,0,0,0,0,0
funk,funk_23,3,0,0,0,0,0
funk,funk_23,4,0,1,0,0,0
funk,funk_23,5,0,0,0,0,0
funk,funk_23,6,0,1,0,0,0
funk,funk_23,7,0,1,0,0,0
funk,funk_23,8,0,1,0,0,0
funk,funk_23,9,0,1,0,0,0
funk,funk_23,10,0,1,0,0,0
funk,funk_23,11,0,1,0,0,0
funk,funk_23,12,0,1,0,0,0
funk,funk_23,13,0,1,0,0,0
funk,funk_23,14,0,1,0,0,0
funk,funk_23,15,0,0,0,0,0
funk,funk_24,0,0,0,1,0,0
funk,funk_24,1,0,1,0,0,1
funk,funk_24,2,0,0,0,0,0
funk,funk_24,3,0,1,0,0,1
funk,funk_24,4,0,1,0,0,1
funk,funk_24,5,0,1,0,0,1
funk,funk_24,6,0,0,0,0,0
funk,funk_24,7,0,1,0,0,1
funk,funk_24,8,0,1,0,0,1
funk,funk_24,9,0,0,0,0,0
funk,funk_24,10,0,0,0,0,0
funk,funk_24,11,0,1,0,0,1
funk,funk_24,12,0,1,0,0,1
funk,funk_24,13,0,0,0,0,0
funk,funk_24,14,0,0,0,0,0
funk,funk_24,15,0,0,0,0,0
funk,funk_25,0,1,0,1,0,0
funk,funk_25,1,0,0,1,0,0
funk,funk_25,2,0,0,1,0,0
funk,funk_25,3,1,0,0,0,0
funk,funk_25,4,0,1,1,0,0
funk,funk_25,5,1,0,0,0,0
funk,funk_25,6,0,0,1,0,0
funk,funk_25,7,0,0,0,0,0
funk,funk_25,8,0,0,1,0,0
funk,funk_25,9,1,0,1,0,0
funk,funk_25,10,0,0,1,0,0
funk,funk_25,11,0,0,1,0,0
funk,funk_25,12,0,1,1,0,0
funk,funk_25,13,0,0,0,0,0
funk,funk_25,14,0,0,1,0,0
funk,funk_25,15,0,0,0,0,0
funk,funk_26,0,0,0,0,0,0
funk,funk_26,1,0,0,0,0,0
funk,funk_26,2,0,0,0,0,0
funk,funk_26,3,0,0,0,0,0
funk,funk_26,4,0,0,0,0,0
funk,funk_26,5,0,0,0,0,0
funk,funk_26,6,0,0,0,0,0
funk,funk_26,7,0,0,0,0,0
funk,funk_26,8,0,1,0,0,0
funk,funk_26,9,0,1,0,0,0
funk,funk_26,10,0,1,0,0,0
funk,funk_26,11,0,1,0,0,0
funk,funk_26,12,0,1,0,0,0
funk,funk_26,13,0,1,0,0,0
funk,funk_26,14,0,1,0,0,0
funk,funk_26,15,0,1,0,0,0
funk,funk_27,0,1,1,1,0,0
funk,funk_27,1,0,0,0,0,1
funk,funk_27,2,0,1,0,0,1
funk,funk_27,3,1,0,0,0,0
funk,funk_27,4,0,1,0,0,1
funk,funk_27,5,1,0,0,0,0
funk,funk_27,6,0,1,0,0,1
funk,funk_27,7,1,0,0,0,0
funk,funk_27,8,0,1,0,0,1
funk,funk_27,9,0,1,0,0,0
funk,funk_27,10,0,1,0,0,0
funk,funk_27,11,0,1,0,0,0
funk,funk_27,12,0,1,0,0,0
funk,funk_27,13,0,1,0,0,0
funk,funk_27,14,0,1,0,0,0
funk,funk_27,15,0,0,0,0,0
funk,funk_28,0,0,0,1,1,0
funk,funk_28,1,0,1,0,0,0
funk,funk_28,2,0,1,0,0,0
funk,funk_28,3,0,1,0,0,0
funk,funk_28,4,0,1,0,0,0
funk,funk_28,5,0,1,0,0,0
funk,funk_28,6,0,1,0,0,0
funk,funk_28,7,0,1,0,0,0
funk,funk_28,8,0,0,0,1,0
funk,funk_28,9,0,0,0,1,0
funk,funk_28,10,0,0,0,1,0
funk,funk_28,11,1,0,0,0,0
funk,funk_28,12,0,1,0,0,0
funk,funk_28,13,0,1,0,0,0
funk,funk_28,14,0,0,0,0,0
funk,funk_28,15,0,0,0,0,0
funk,funk_29,0,0,1,0,0,0
funk,funk_29,1,0,0,0,0,0
funk,funk_29,2,1,0,0,0,0
funk,funk_29,3,1,0,0,0,0
funk,funk_29,4,0,1,0,1,0
funk,funk_29,5,1,0,0,0,0
funk,funk_29,6,0,0,1,0,0
funk,funk_29,7,0,0,0,0,0
funk,funk_29,8,0,0,0,0,0
funk,funk_29,9,0,1,0,0,0
funk,funk_29,10,0,1,0,0,0
funk,funk_29,11,1,0,0,0,0
funk,funk_29,12,0,0,0,0,1
funk,funk_29,13,0,0,0,1,0
funk,funk_29,14,0,0,1,0,0
funk,funk_29,15,0,0,0,0,0
funk,funk_30,0,1,0,1,0,0
funk,funk_30,1,0,0,0,0,0
funk,funk_30,2,0,0,1,0,0
funk,funk_30,3,0,0,0,0,0
funk,funk_30,4,0,1,1,0,0
funk,funk_30,5,0,0,0,0,0
funk,funk_30,6,0,0,1,0,0
funk,funk_30,7,0,0,0,0,0
funk,funk_30,8,1,0,1,0,0
funk,funk_30,9,0,0,0,0,0
funk,funk_30,10,0,0,1,0,0
funk,funk_30,11,0,0,0,0,0
funk,funk_30,12,1,1,1,0,0
funk,funk_30,13,0,0,0,0,0
funk,funk_30,14,0,0,0,0,0
funk,funk_30,15,0,0,0,0,0
funk,funk_31,0,0,1,1,0,0
funk,funk_31,1,0,1,0,0,0
funk,funk_31,2,0,1,1,0,0
funk,funk_31,3,0,1,0,0,0
funk,funk_31,4,0,0,0,1,0
funk,funk_31,5,0,0,0,0,1
funk,funk_31,6,0,0,0,1,0
funk,funk_31,7,0,0,0,0,1
funk,funk_31,8,0,0,0,0,1
funk,funk_31,9,0,0,0,0,1
funk,funk_31,10,0,0,0,0,1
funk,funk_31,11,0,0,0,0,0
funk,funk_31,12,0,0,0,0,0
funk,funk_31,13,0,1,0,0,0
funk,funk_31,14,0,1,0,0,0
funk,funk_31,15,0,1,0,0,0
funk,funk_32,0,1,0,1,0,0
funk,funk_32,1,0,0,1,0,0
funk,funk_32,2,1,0,1,0,0
funk,funk_32,3,0,0,1,0,0
funk,funk_32,4,0,1,0,0,0
funk,funk_32,5,0,0,0,0,0
funk,funk_32,6,0,0,0,0,0
funk,funk_32,7,0,1,0,0,0
funk,funk_32,8,0,0,0,0,0
funk,funk_32,9,1,0,1,0,0
funk,funk_32,10,1,0,0,0,0
funk,funk_32,11,0,1,0,0,0
funk,funk_32,12,0,0,0,0,0
funk,funk_32,13,1,0,1,0,0
funk,funk_32,14,0,1,0,0,0
funk,funk_32,15,0,0,0,0,0
funk,funk_33,0,0,1,0,0,0
funk,funk_33,1,0,1,0,0,0
funk,funk_33,2,0,1,0,0,1
funk,funk_33,3,0,1,0,0,0
funk,funk_33,4,0,1,0,0,0
funk,funk_33,5,0,1,0,0,0
funk,funk_33,6,0,1,0,0,0
funk,funk_33,7,0,1,0,0,0
funk,funk_33,8,0,1,0,0,0
funk,funk_33,9,0,1,0,0,0
funk,funk_33,10,0,1,0,0,0
funk,funk_33,11,0,0,0,1,0
funk,funk_33,12,0,1,0,0,0
funk,funk_33,13,0,0,0,0,1
funk,funk_33,14,0,1,0,0,0
funk,funk_33,15,0,1,0,0,0
funk,funk_34,0,1,0,0,0,0
funk,funk_34,1,1,1,0,0,0
funk,funk_34,2,0,0,0,0,0
funk,funk_34,3,0,0,0,0,0
funk,funk_34,4,0,1,1,0,0
funk,funk_34,5,0,0,0,0,0
funk,funk_34,6,0,0,0,0,0
funk,funk_34,7,0,0,0,0,0
funk,funk_34,8,0,0,1,0,0
funk,funk_34,9,0,0,0,0,0
funk,funk_34,10,1,1,1,0,0
funk,funk_34,11,0,0,0,0,0
funk,funk_34,12,0,1,1,0,0
funk,funk_34,13,0,0,0,0,0
funk,funk_34,14,0,0,1,0,0
funk,funk_34,15,1,0,0,0,0
funk,funk_35,0,1,0,1,0,0
funk,funk_35,1,1,0,0,0,0
funk,funk_35,2,0,0,1,0,0
funk,funk_35,3,0,0,0,0,0
funk,funk_35,4,0,1,1,0,0
funk,funk_35,5,0,0,0,0,0
funk,funk_35,6,0,0,1,0,0
funk,funk_35,7,0,0,0,0,0
funk,funk_35,8,0,1,1,0,0
funk,funk_35,9,0,1,0,0,0
funk,funk_35,10,1,1,1,0,0
funk,funk_35,11,0,0,0,0,0
funk,funk_35,12,0,1,1,0,0
funk,funk_35,13,0,0,0,0,0
funk,funk_35,14,1,0,1,0,0
funk,funk_35,15,0,0,0,0,0
funk,funk_36,0,1,0,0,0,0
funk,funk_36,1,0,1,0,0,0
funk,funk_36,2,0,0,0,0,0
funk,funk_36,3,1,0,1,0,0
funk,funk_36,4,0,1,0,0,0
funk,funk_36,5,0,1,0,0,0
funk,funk_36,6,1,0,0,0,0
funk,funk_36,7,0,1,0,0,0
funk,funk_36,8,0,0,0,0,0
funk,funk_36,9,0,1,0,0,0
funk,funk_36,10,1,0,0,0,0
funk,funk_36,11,0,0,0,0,0
funk,funk_36,12,0,1,1,0,0
funk,funk_36,13,0,0,0,0,0
funk,funk_36,14,0,0,0,0,0
funk,funk_36,15,0,0,0,0,0
funk,funk_37,0,0,0,0,0,0
funk,funk_37,1,0,0,1,0,0
funk,funk_37,2,0,0,1,0,0
funk,funk_37,3,0,0,1,0,0
funk,funk_37,4,0,1,0,0,0
funk,funk_37,5,0,0,1,0,0
funk,funk_37,6,0,0,1,0,0
funk,funk_37,7,0,0,1,0,0
funk,funk_37,8,1,0,0,0,0
funk,funk_37,9,0,0,1,0,0
funk,funk_37,10,0,0,1,0,0
funk,funk_37,11,1,0,0,0,0
funk,funk_37,12,0,1,0,0,0
funk,funk_37,13,1,0,0,0,0
funk,funk_37,14,0,0,1,0,0
funk,funk_37,15,0,0,1,0,0
funk,funk_38,0,0,0,1,0,0
funk,funk_38,1,0,0,1,0,0
funk,funk_38,2,0,0,1,0,0
funk,funk_38,3,0,0,1,0,0
funk,funk_38,4,0,0,1,0,0
funk,funk_38,5,0,0,1,0,0
funk,funk_38,6,0,0,1,0,0
funk,funk_38,7,0,0,1,0,0
funk,funk_38,8,0,0,1,0,0
funk,funk_38,9,0,0,1,0,0
funk,funk_38,10,0,0,1,0,0
funk,funk_38,11,0,0,1,0,0
funk,funk_38,12,0,0,1,0,0
funk,funk_38,13,0,0,1,0,0
funk,funk_38,14,0,0,1,0,0
funk,funk_38,15,0,0,1,0,0
funk,funk_39,0,0,0,0,0,0
funk,funk_39,1,0,0,0,0,0
funk,funk_39,2,0,0,0,0,0
funk,funk_39,3,0,0,0,0,0
funk,funk_39,4,0,0,0,0,0
funk,funk_39,5,0,0,0,0,0
funk,funk_39,6,0,0,0,0,0
funk,funk_39,7,0,0,0,0,0
funk,funk_39,8,0,0,0,0,0
funk,funk_39,9,0,0,0,0,0
funk,funk_39,10,0,0,0,0,0
funk,funk_39,11,0,0,0,0,0
funk,funk_39,12,0,1,0,0,0
funk,funk_39,13,0,1,0,0,0
funk,funk_39,14,0,1,0,0,0
funk,funk_39,15,1,0,0,0,0
funk,funk_40,0,0,0,1,0,0
funk,funk_40,1,0,0,1,0,0
funk,funk_40,2,0,0,1,0,0
funk,funk_40,3,0,0,1,0,0
funk,funk_40,4,0,0,1,0,0
funk,funk_40,5,0,0,1,0,0
funk,funk_40,6,0,0,1,0,0
funk,funk_40,7,0,0,1,0,0
funk,funk_40,8,0,0,1,0,0
funk,funk_40,9,0,0,1,0,0
funk,funk_40,10,0,0,1,0,0
funk,funk_40,11,0,0,1,0,0
funk,funk_40,12,0,0,0,0,0
funk,funk_40,13,0,0,1,0,0
funk,funk_40,14,0,0,1,0,0
funk,funk_40,15,0,0,1,0,0
funk,funk_41,0,0,1,0,0,0
funk,funk_41,1,0,1,0,0,0
funk,funk_41,2,0,0,0,0,1
funk,funk_41,3,0,1,0,0,0
funk,funk_41,4,0,1,0,0,0
funk,funk_41,5,0,0,0,1,0
funk,funk_41,6,0,0,0,0,1
funk,funk_41,7,0,0,0,1,0
funk,funk_41,8,0,0,0,0,0
funk,funk_41,9,0,0,0,1,0
funk,funk_41,10,0,1,0,0,0
funk,funk_41,11,0,0,0,1,0
funk,funk_41,12,0,0,0,1,0
funk,funk_41,13,0,1,0,0,0
funk,funk_41,14,0,0,0,1,0
funk,funk_41,15,0,1,0,0,0
funk,funk_42,0,1,0,0,0,0
funk,funk_42,1,0,0,0,0,0
funk,funk_42,2,0,1,0,0,0
funk,funk_42,3,1,0,0,0,0
funk,funk_42,4,0,1,0,0,0
funk,funk_42,5,0,0,0,0,0
funk,funk_42,6,0,0,0,0,0
funk,funk_42,7,1,0,0,0,0
funk,funk_42,8,0,0,0,0,0
funk,funk_42,9,1,0,0,0,0
funk,funk_42,10,1,1,0,0,0
funk,funk_42,11,0,1,0,0,0
funk,funk_42,12,0,1,0,0,0
funk,funk_42,13,1,0,0,0,0
funk,funk_42,14,0,0,0,0,0
funk,funk_42,15,1,0,1,0,0
funk,funk_43,0,0,1,1,0,0
funk,funk_43,1,0,1,0,0,0
funk,funk_43,2,0,1,0,0,0
funk,funk_43,3,0,1,0,0,0
funk,funk_43,4,0,1,1,0,0
funk,funk_43,5,0,1,0,0,0
funk,funk_43,6,0,1,1,0,0
funk,funk_43,7,0,1,0,0,0
funk,funk_43,8,0,1,0,0,0
funk,funk_43,9,1,0,1,0,0
funk,funk_43,10,0,1,0,0,0
funk,funk_43,11,0,1,0,0,0
funk,funk_43,12,0,1,0,0,0
funk,funk_43,13,0,0,0,1,0
funk,funk_43,14,0,0,0,0,1
funk,funk_43,15,0,0,0,0,0
funk,funk_44,0,1,0,1,0,0
funk,funk_44,1,0,0,1,0,0
funk,funk_44,2,0,0,0,0,0
funk,funk_44,3,1,0,0,0,0
funk,funk_44,4,0,0,1,0,0
funk,funk_44,5,0,0,0,0,0
funk,funk_44,6,0,1,0,0,0
funk,funk_44,7,0,1,0,0,0
funk,funk_44,8,0,1,0,0,0
funk,funk_44,9,0,0,0,0,0
funk,funk_44,10,0,1,0,0,0
funk,funk_44,11,0,0,0,1,0
funk,funk_44,12,0,0,0,1,0
funk,funk_44,13,0,0,0,1,0
funk,funk_44,14,0,0,0,0,0
funk,funk_44,15,0,0,0,1,0
